Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
1916,20.0,0.606,0.57,4.0,-9.294,0,0.0271,0.316,0.000484,0.21,0.346,116.983,266040.0,4,10
3357,57.0,0.914,0.465,5.0,-11.406,1,0.0618,0.67,0.00392,0.222,0.932,110.205,133120.0,4,10
7141,51.0,0.577,0.959,1.0,-4.29,1,0.0915,8.68e-05,0.000615,0.154,0.396,111.003,489960.0,4,8
7461,25.0,0.323,0.648,9.0,-5.122,1,0.0369,0.282,6.78e-06,0.169,0.338,182.234,273893.0,3,10
1016,42.0,0.611,0.732,6.0,-6.078,1,0.0314,0.262,0.00352,0.266,0.375,111.984,3.933333333,4,9
4259,44.0,0.499,0.983,1.0,-3.662,0,0.0882,0.000123,0.000246,0.0728,0.0378,129.903,177440.0,4,8
4523,5.0,0.552,0.483,8.0,-13.129,1,0.0366,0.994,0.854,0.138,0.932,108.177,4.74,4,3
7164,32.0,0.652,0.651,11.0,-7.578,1,0.0801,0.0593,0.203,0.108,0.416,94.982,176849.0,4,6
4428,14.0,0.586,0.907,6.0,-4.654,0,0.0448,0.351,0.000562,0.0777,0.891,101.007,231027.0,4,2
3725,77.0,0.619,0.736,11.0,-7.651,1,0.0425,0.0328,0.00392,0.0864,0.299,93.993,3.47666667,4,9
2325,52.0,0.639,0.757,10.0,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,3.64733333,4,10
4784,70.0,0.616,0.91,6.0,-3.004,1,0.0386,0.0459,0.00392,0.343,0.693,144.072,252040.0,4,10
75,43.0,0.294,0.775,4.0,-4.271,0,0.0454,0.00291,0.000727,0.254,0.471,131.092,200920.0,3,10
3138,55.0,0.506,0.489,10.0,-6.589,1,0.039,0.789,0.00392,0.111,0.62,143.866,210454.0,4,9
7243,10.0,0.573,0.709,4.0,-7.163,0,0.0318,0.118,6.3e-06,0.241,0.574,119.114,231299.0,4,6
6830,47.0,0.548,0.784,9.0,-6.969,1,0.106,0.000245,0.0983,0.0576,0.578,184.914,215187.0,4,6
3914,54.0,0.81,0.794,5.0,-5.061,1,0.3,0.572,0.00392,0.126,0.829,141.008,190402.0,4,5
2539,45.0,0.468,0.41,3.0,-11.782,1,0.028,0.587,6.27e-06,0.0699,0.519,183.898,3.513333333,4,4
5534,59.0,0.236,0.971,6.0,-3.98,0,0.0987,0.000759,3.87e-05,0.172,0.403,159.001,239960.0,4,10
2071,67.0,0.494,0.756,6.0,-8.492,1,0.0499,0.733,0.00505,0.76,0.949,86.895,2.26711667,4,10
1740,44.0,0.368,0.274,1.0,-14.878,1,0.0413,0.956,0.0112,0.0658,0.0459,84.549,4.5,4,0
6047,44.0,0.303,0.975,10.0,-1.952,0,0.199,0.000396,0.00485,0.791,0.198,97.504,255000.0,4,8
1719,39.0,0.596,0.338,11.0,-9.68,1,0.0351,0.658,0.038,0.114,0.209,74.013,164524.0,4,6
1579,29.0,0.671,0.611,5.0,-9.991,0,0.0488,0.427,0.802,0.0876,0.52,100.017,235200.0,4,6
6020,47.0,0.593,0.651,1.0,-4.425,0,0.0508,0.000115,0.00392,0.0655,0.345,86.085,152900.0,4,1
4374,48.0,0.638,0.912,11.0,-5.229,0,0.0682,0.000304,0.00912,0.113,0.725,138.02,258107.0,4,8
1622,54.0,0.513,0.811,3.0,-3.391,1,0.0348,0.0272,0.00392,0.0855,0.323,86.012,201347.0,4,10
3244,42.0,0.495,0.929,7.0,-9.373,1,0.065,0.396,0.00392,0.238,0.788,121.348,2.795116667,4,4
7871,27.0,0.495,0.677,11.0,-13.135,1,0.159,0.0627,0.84,0.103,0.244,170.052,209722.0,4,6
1733,60.0,0.724,0.771,5.0,-6.208,0,0.369,0.0889,0.00392,0.362,0.867,90.565,143733.0,4,5
7546,26.0,0.253,0.845,2.0,-6.982,0,0.0656,0.00142,0.839,0.101,0.164,114.235,431253.0,3,8
4848,47.0,0.74,0.576,6.0,-6.744,0,0.146,0.0249,0.00392,0.104,0.315,110.095,3.49126667,4,9
3693,50.0,0.728,0.412,2.0,-9.236,1,0.302,0.624,0.00051,0.0964,0.502,77.861,249012.0,4,6
6460,78.0,0.462,0.24,6.0,-12.077,1,0.0377,0.92,0.00392,0.113,0.32,171.319,244000.0,4,9
504,59.0,0.409,0.816,6.0,-4.59,1,0.0743,0.00384,2.86e-06,0.0932,0.385,164.841,141608.0,4,10
3813,47.0,0.475,0.197,6.0,-14.956,1,0.0643,0.985,0.925,0.111,0.274,78.128,3.183333333,4,7
5474,45.0,0.487,0.259,2.0,-12.391,0,0.0386,0.897,0.778,0.0957,0.108,111.218,7.341883333,4,7
7760,34.0,0.788,0.487,4.0,-8.637,0,0.177,0.0259,0.00062,0.0568,0.602,104.939,201143.0,4,6
4204,50.0,0.404,0.962,2.0,-5.106,1,0.387,0.000495,0.654,0.384,0.418,177.045,252417.0,4,10
7349,38.0,0.366,0.929,5.0,-4.413,0,0.123,8.19e-05,0.448,0.419,0.283,77.728,295560.0,4,8
4015,49.0,0.618,0.711,2.0,-6.841,1,0.342,0.41,0.00392,0.615,0.659,97.337,165693.0,4,5
1016,77.0,0.724,0.695,11.0,-5.226,1,0.0622,0.073,0.00392,0.0889,0.235,139.0,3.74,4,9
5746,28.0,0.332,0.0072,5.0,-29.808,0,0.0388,0.99,0.798,0.0689,0.0614,96.009,491372.0,4,6
2179,32.0,0.635,0.484,7.0,-7.586,1,0.0345,0.644,0.00392,0.0802,0.779,125.358,205000.0,4,10
2490,44.0,0.553,0.621,10.0,-7.474,0,0.0274,0.00591,0.00247,0.347,0.425,95.055,276493.0,4,6
3096,61.0,0.641,0.101,6.0,-14.288,1,0.0396,0.941,2.21e-06,0.377,0.217,98.596,150187.0,4,1
3417,31.0,0.365,0.893,2.0,-3.983,0,0.0841,0.00331,8.84e-06,0.142,0.612,163.39,168891.0,4,10
2310,46.0,0.22,0.972,11.0,-5.017,0,0.155,0.000162,7.15e-06,0.335,0.0761,91.921,269381.0,3,8
2418,48.0,0.484,0.276,4.0,-4.32,1,0.0346,0.907,0.00392,0.0973,0.212,107.256,199535.0,4,9
4272,39.0,0.401,0.904,11.0,-5.297,0,0.098,0.000385,1.63e-06,0.0643,0.251,153.422,240667.0,4,1
5612,29.0,0.372,0.968,2.0,-8.058,1,0.0966,0.0176,0.0407,0.841,0.521,130.934,290671.0,4,2
3091,44.0,0.72,0.494,5.0,-7.779,0,0.0843,0.125,1.53e-06,0.123,0.357,161.896,178000.0,3,10
4157,38.0,0.277,0.993,6.0,-5.27,0,0.147,0.00067,0.0701,0.0985,0.0736,99.456,304667.0,4,8
373,47.0,0.598,0.76,2.0,-5.822,0,0.0295,0.0107,1.07e-05,0.343,0.164,120.488,228547.0,4,8
1611,45.0,0.136,0.957,7.0,-4.391,1,0.144,2.18e-06,0.0892,0.365,0.105,80.773,228920.0,4,8
1648,52.0,0.583,0.692,2.0,-13.562,0,0.043,0.0026,0.00392,0.125,0.795,137.572,3.91178333,4,10
1531,47.0,0.76,0.682,4.0,-8.906,0,0.134,0.209,0.877,0.0719,0.216,122.018,270506.0,4,6
1773,41.0,0.335,0.953,5.0,-3.997,0,0.166,0.000184,0.0345,0.347,0.584,171.106,198480.0,4,8
7715,40.0,0.475,0.843,11.0,-4.528,0,0.038,0.000591,0.000134,0.346,0.428,108.034,204280.0,4,6
3082,44.0,0.527,0.577,4.0,-8.112,1,0.0487,0.184,0.00392,0.111,0.291,79.95,3.85888333,4,0
3867,77.0,0.564,0.932,11.0,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250.0,4,1
840,51.0,0.538,0.605,3.0,-7.608,0,0.0368,0.128,0.00445,0.151,0.729,158.181,221947.0,4,2
7777,54.0,0.514,0.834,2.0,-5.023,1,0.0376,0.0063,1.14e-06,0.214,0.275,160.023,187548.0,4,5
2584,39.0,0.292,0.902,9.0,-7.353,1,0.0692,7.03e-06,8.02e-06,0.375,0.27,93.101,183893.0,4,10
2294,43.0,0.412,0.847,1.0,-3.948,1,0.0522,2.43e-05,0.00392,0.101,0.377,117.96,199600.0,4,10
877,51.0,0.466,0.549,2.0,-7.54,1,0.0344,0.602,1.67e-05,0.213,0.547,79.438,222240.0,4,10
7702,39.0,0.618,0.917,6.0,-4.944,1,0.11,0.0131,0.00392,0.149,0.811,84.797,147205.0,4,10
5788,17.0,0.745,0.851,10.0,-4.877,0,0.0366,0.17,0.00392,0.0503,0.906,115.009,195156.0,4,9
7332,32.0,0.419,0.41,1.0,-8.898,1,0.0334,0.873,0.029,0.136,0.205,79.291,198027.0,4,1
1771,8.0,0.496,0.646,4.0,-8.306,0,0.132,0.331,0.00191,0.0579,0.447,175.049,408760.0,3,2
2487,34.0,0.849,0.803,6.0,-6.775,1,0.275,0.0502,4.94e-06,0.24,0.738,90.873,290813.0,4,5
3931,43.0,0.431,0.334,1.0,-9.88,1,0.032,0.651,0.0184,0.147,0.0448,94.483,249429.0,4,6
251,47.0,0.444,0.755,1.0,-9.801,0,0.0528,0.512,7.71e-05,0.0554,0.619,115.051,6.9246,4,3
2761,48.0,0.598,0.751,6.0,-5.869,1,0.0327,0.0299,1.64e-06,0.139,0.671,120.033,187768.0,4,10
4613,69.0,0.546,0.97,5.0,-2.661,0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,216427.0,4,8
2292,45.0,0.501,0.785,7.0,-6.205,1,0.0329,0.000273,0.0128,0.36,0.21,94.109,334933.0,4,8
4671,41.0,0.347,0.117,6.0,-17.072,0,0.0549,0.936,0.00392,0.134,0.46,173.601,179746.0,3,9
6755,26.0,0.726,0.901,7.0,-5.157,1,0.374,0.254,0.583,0.0482,0.627,180.098,105333.0,4,6
7397,39.0,0.398,0.538,10.0,-7.972,1,0.0472,0.83,1.18e-06,0.746,0.369,124.625,402400.0,4,10
1914,19.0,0.719,0.928,6.0,-3.215,0,0.0326,0.0736,0.00392,0.339,0.929,105.004,204067.0,4,9
1294,57.0,0.741,0.598,5.0,-7.496,0,0.0271,0.146,0.116,0.321,0.629,91.99,177227.0,4,10
1053,31.0,0.697,0.134,6.0,-19.991,1,0.0545,0.862,0.937,0.1,0.416,96.519,180533.0,4,2
2947,35.0,0.258,0.852,6.0,-4.439,1,0.0739,0.000697,2.99e-05,0.182,0.489,112.116,236985.0,3,1
909,73.0,0.247,0.442,6.0,-8.703,1,0.041,0.716,0.00392,0.0655,0.261,62.952,3.547683333,4,9
1297,40.0,0.245,0.922,11.0,-4.154,0,0.0738,2.53e-06,0.125,0.108,0.533,177.041,200813.0,4,8
5296,10.0,0.804,0.473,2.0,-12.99,1,0.0976,0.051,2.06e-06,0.116,0.774,112.699,173254.0,5,5
216,75.0,0.872,0.52,6.0,-6.928,1,0.0618,0.715,0.00392,0.0982,0.736,131.918,182810.0,4,9
6442,36.0,0.243,0.987,4.0,-4.011,0,0.293,0.0016,0.0372,0.158,0.112,130.032,381120.0,4,8
2022,46.0,0.46,0.405,8.0,-10.547,1,0.132,0.487,0.717,0.108,0.153,92.714,239556.0,4,1
2718,5.0,0.454,0.948,4.0,-3.959,1,0.0525,0.0113,3.05e-06,0.116,0.716,108.161,132797.0,4,6
2384,39.0,0.663,0.699,2.0,-9.659,1,0.0313,0.485,0.00392,0.0994,0.965,132.817,124973.0,4,6
94,89.0,0.422,0.302,11.0,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827.0,4,1
384,23.0,0.221,0.0773,10.0,-24.881,1,0.0408,0.925,0.00577,0.127,0.0944,84.594,2.728883333,4,7
1806,10.0,0.307,0.587,9.0,-7.795,0,0.032,0.36,0.163,0.101,0.507,180.133,224520.0,3,6
5495,52.0,0.859,0.446,6.0,-8.817,1,0.0344,0.131,0.0094,0.149,0.705,111.989,231267.0,4,6
7226,33.0,0.671,0.539,11.0,-12.448,0,0.328,0.000242,0.00392,0.181,0.677,114.009,363156.0,4,6
7735,79.0,0.797,0.755,2.0,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878.0,4,5
6195,50.0,0.412,0.655,2.0,-8.931,1,0.0538,0.000429,0.0487,0.29,0.102,88.573,375627.0,4,6
3525,26.0,0.66,0.475,7.0,-10.152,1,0.0299,0.751,0.916,0.108,0.214,123.031,4.900216667,4,0
6609,27.0,0.703,0.606,9.0,-9.871,1,0.0303,0.0392,0.0322,0.139,0.567,90.065,214818.0,4,2
4893,51.0,0.245,0.861,2.0,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056,212840.0,4,8
6984,54.0,0.533,0.747,10.0,-5.678,0,0.0443,0.041,5.7e-06,0.261,0.277,124.97,372133.0,4,10
5983,38.0,0.462,0.821,9.0,-5.531,0,0.0418,0.012,0.89,0.179,0.337,129.941,211316.0,4,8
22,32.0,0.577,0.914,5.0,-8.905,1,0.0649,0.0323,0.00392,0.104,0.654,96.339,297467.0,4,10
293,44.0,0.639,0.914,7.0,-3.661,1,0.0931,0.00226,0.00392,0.513,0.75,120.071,207453.0,4,10
988,32.0,0.514,0.428,6.0,-8.409,1,0.0485,0.101,0.0404,0.0992,0.125,105.913,206840.0,4,1
2425,43.0,0.215,0.752,9.0,-6.481,0,0.0441,0.000717,0.009,0.112,0.0585,93.758,565973.0,3,10
3668,28.0,0.514,0.51,8.0,-8.898,0,0.0681,0.13,7.01e-05,0.229,0.549,152.097,221335.0,4,9
7430,20.0,0.524,0.176,3.0,-11.14,1,0.0345,0.911,0.00392,0.366,0.676,115.996,146000.0,4,10
577,26.0,0.709,0.685,2.0,-7.573,1,0.0281,0.0355,0.0268,0.0389,0.7,129.987,194567.0,4,1
1569,61.0,0.346,0.139,6.0,-15.326,1,0.0321,0.913,7.73e-05,0.0934,0.116,136.168,217947.0,4,6
4859,54.0,0.331,0.917,5.0,-5.0,1,0.105,8.13e-05,0.00957,0.191,0.347,147.873,226652.0,4,10
7548,28.0,0.34,0.579,7.0,-7.656,1,0.0296,0.0414,8.19e-05,0.201,0.631,168.21,227173.0,4,1
6707,58.0,0.623,0.947,9.0,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,211813.0,4,10
6468,62.0,0.752,0.745,7.0,-6.365,0,0.229,0.24,0.00392,0.118,0.735,156.024,233905.0,4,5
1218,51.0,0.669,0.563,5.0,-10.437,0,0.0357,0.25,0.917,0.142,0.394,119.974,220623.0,4,6
4603,26.0,0.503,0.853,11.0,-6.097,1,0.0443,5.72e-06,0.000779,0.144,0.619,124.93,177591.0,4,10
108,30.0,0.573,0.452,11.0,-6.642,1,0.0312,0.196,5.64e-06,0.124,0.149,76.014,207353.0,4,6
2395,71.0,0.676,0.695,11.0,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,236800.0,4,9
7714,45.0,0.574,0.564,9.0,-6.453,1,0.0307,0.0133,0.737,0.1,0.749,147.974,226468.0,4,6
126,42.0,0.423,0.885,1.0,-4.003,1,0.0481,0.000672,0.00392,0.106,0.628,75.192,173493.0,4,10
1320,45.0,0.353,0.301,9.0,-12.755,1,0.0366,0.849,0.291,0.102,0.321,139.911,3.4416,4,0
6877,42.0,0.363,0.32,6.0,-11.539,1,0.0384,0.0136,0.582,0.105,0.207,121.428,267307.0,4,10
2379,54.0,0.73,0.403,4.0,-10.146,1,0.0483,0.718,0.00242,0.0985,0.502,124.901,3.82045,4,0
3887,44.0,0.716,0.552,6.0,-6.927,0,0.0863,0.202,0.00392,0.0942,0.181,103.002,248977.0,4,6
7258,32.0,0.705,0.804,1.0,-10.024,1,0.0815,0.181,0.262,0.0951,0.319,115.008,378192.0,4,1
6556,36.0,0.37,0.403,7.0,-14.227,1,0.0302,0.111,0.00539,0.0727,0.2,112.795,342787.0,4,10
3978,31.0,0.621,0.936,5.0,-4.957,1,0.0301,0.0164,0.00392,0.105,0.558,127.937,237200.0,4,1
7431,36.0,0.568,0.89,5.0,-7.763,1,0.0446,4.6e-05,0.015,0.2,0.835,151.101,314358.0,4,8
272,79.0,0.636,0.822,6.0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,147402.0,4,9
6670,56.0,0.51,0.818,7.0,-3.205,1,0.157,0.0439,0.00392,0.0801,0.574,154.561,202617.0,4,1
5938,41.0,0.257,0.626,7.0,-7.156,1,0.0318,0.313,0.00368,0.188,0.293,83.979,378987.0,1,8
3131,37.0,0.767,0.374,6.0,-10.12,0,0.148,0.219,0.766,0.099,0.565,91.024,194500.0,4,1
2093,34.0,0.246,0.431,2.0,-9.09,1,0.0353,0.00804,0.00881,0.356,0.142,115.256,322125.0,3,8
6571,57.0,0.593,0.804,7.0,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,4,10
7608,30.0,0.481,0.728,11.0,-6.335,0,0.195,0.0454,0.00392,0.237,0.389,86.004,249351.0,4,5
3470,35.0,0.124,0.0712,10.0,-24.035,1,0.0418,0.939,0.789,0.0801,0.0407,154.206,168230.0,3,1
1707,74.0,0.267,0.953,1.0,-4.899,0,0.096,0.00211,0.00392,0.283,0.568,84.989,4.45511667,4,10
1693,33.0,0.749,0.732,11.0,-7.897,0,0.0389,0.217,0.000469,0.0981,0.952,102.063,231080.0,4,2
1041,59.0,0.581,0.777,8.0,-7.122,1,0.0296,0.0078,4.04e-05,0.0891,0.162,98.963,284067.0,4,10
6935,65.0,0.407,0.663,2.0,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,293587.0,4,10
3002,61.0,0.54,0.677,9.0,-6.349,1,0.0286,0.368,0.00392,0.224,0.748,98.339,241600.0,4,10
2074,43.0,0.431,0.915,3.0,-4.048,0,0.0893,0.00444,0.00392,0.302,0.416,122.347,224560.0,4,10
4830,62.0,0.561,0.299,9.0,-11.392,1,0.0315,0.837,0.000143,0.357,0.107,123.92,309360.0,4,9
7600,62.0,0.382,0.932,4.0,-3.726,0,0.0716,3.5e-05,0.00392,0.243,0.57,179.581,218707.0,4,10
2396,59.0,0.452,0.805,6.0,-4.368,0,0.0299,0.00551,3.18e-06,0.221,0.708,114.431,246120.0,4,10
4224,44.0,0.592,0.994,8.0,-3.62,1,0.0807,4.57e-05,0.0032,0.215,0.153,110.009,192753.0,4,8
3043,22.0,0.795,0.439,9.0,-9.116,1,0.0447,0.0472,0.218,0.0562,0.822,109.96,209973.0,4,6
2087,2.0,0.405,0.354,7.0,-14.391,1,0.0354,0.828,0.816,0.104,0.256,142.061,5.4116,4,7
6946,27.0,0.342,0.888,7.0,-4.404,1,0.0617,0.00116,1.18e-05,0.214,0.287,159.118,142147.0,4,6
6104,23.0,0.448,0.967,10.0,-6.563,0,0.0527,1.79e-05,0.355,0.31,0.494,99.977,190773.0,4,8
7740,55.0,0.511,0.882,1.0,-5.553,1,0.059,0.00586,0.00483,0.642,0.622,112.115,180093.0,4,10
7572,44.0,0.602,0.496,10.0,-9.765,0,0.0407,0.386,0.87,0.112,0.504,158.433,340197.0,4,6
4418,69.0,0.633,0.846,7.0,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,323933.0,4,8
3263,28.0,0.599,0.295,9.0,-11.052,1,0.0269,0.849,0.000297,0.32,0.282,99.767,161027.0,3,2
1381,55.0,0.373,0.679,6.0,-9.195,1,0.0393,7.83e-05,0.116,0.247,0.42,90.974,223267.0,4,6
7473,31.0,0.618,0.72,2.0,-6.405,1,0.0296,0.265,0.432,0.156,0.64,120.992,286660.0,4,6
1858,48.0,0.564,0.152,7.0,-14.733,1,0.0524,0.983,0.941,0.103,0.137,112.873,5.016666667,3,7
6376,70.0,0.451,0.889,1.0,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,153800.0,4,8
4644,54.0,0.815,0.661,10.0,-8.208,1,0.0996,0.106,0.266,0.284,0.699,124.991,167787.0,3,6
6545,75.0,0.386,0.607,10.0,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653.0,4,10
1349,44.0,0.796,0.441,7.0,-9.83,1,0.292,0.16,2.89e-05,0.118,0.371,158.105,137872.0,4,1
5189,39.0,0.392,0.885,2.0,-7.725,1,0.0894,0.00156,0.798,0.11,0.589,169.892,248744.0,3,6
1276,37.0,0.541,0.976,9.0,-2.85,1,0.0401,0.00188,0.00119,0.134,0.503,123.983,173708.0,4,10
3370,28.0,0.396,0.899,6.0,-13.453,0,0.0516,0.0063,4.24e-05,0.986,0.626,146.407,288973.0,4,2
256,68.0,0.492,0.911,1.0,-3.891,0,0.113,0.015,0.00392,0.345,0.429,168.024,189543.0,4,10
2027,55.0,0.399,0.975,7.0,-5.237,1,0.0991,0.000114,0.000624,0.152,0.319,171.971,140907.0,4,1
2510,46.0,0.535,0.173,3.0,-13.55,1,0.043,0.981,0.67,0.11,0.364,77.992,3.1498,1,7
1916,26.0,0.338,0.216,11.0,-9.206,0,0.0465,0.91,0.00392,0.124,0.172,169.343,214333.0,4,10
2341,50.0,0.567,0.758,9.0,-3.998,1,0.095,0.0937,0.00249,0.601,0.242,133.687,114645.0,4,6
7646,31.0,0.517,0.768,8.0,-4.739,0,0.0427,0.000122,0.732,0.111,0.73,172.032,245596.0,4,6
6953,44.0,0.369,0.759,6.0,-8.304,1,0.0602,0.124,0.0143,0.108,0.555,139.65,288453.0,4,10
459,52.0,0.367,0.983,8.0,-4.264,1,0.0649,9.49e-06,0.00049,0.184,0.85,175.006,231827.0,4,8
3676,39.0,0.661,0.525,5.0,-9.42,0,0.0382,0.369,5.76e-06,0.0943,0.964,91.601,228200.0,4,2
6233,43.0,0.532,0.992,10.0,-2.68,0,0.135,0.000794,0.00392,0.1,0.5,90.019,203244.0,4,8
607,53.0,0.738,0.75,2.0,-5.034,0,0.135,0.0323,0.00392,0.102,0.801,96.112,3.101783333,4,9
7018,49.0,0.512,0.885,11.0,-3.558,1,0.0359,0.0208,0.00392,0.101,0.47,85.017,201707.0,4,10
5335,32.0,0.574,0.351,6.0,-10.911,1,0.0549,0.153,6.19e-06,0.103,0.319,80.578,4.709783333,4,0
4191,64.0,0.722,0.858,7.0,-4.892,1,0.0445,0.0999,0.000175,0.144,0.599,93.976,199169.0,4,9
4589,21.0,0.446,0.889,4.0,-5.464,0,0.136,0.273,0.239,0.411,0.767,91.983,343693.0,4,10
2317,32.0,0.189,0.997,4.0,-8.196,1,0.119,0.193,0.0472,0.193,0.084,186.337,138413.0,4,2
5283,24.0,0.535,0.257,4.0,-9.224,1,0.0317,0.608,0.00392,0.108,0.105,143.943,212266.0,3,2
3867,52.0,0.33,0.843,2.0,-10.221,1,0.0581,0.137,0.00586,0.199,0.474,101.855,665600.0,4,10
588,73.0,0.784,0.539,7.0,-8.938,0,0.274,0.0818,0.00392,0.106,0.576,149.059,202560.0,4,9
6999,41.0,0.446,0.906,4.0,-13.128,1,0.0353,0.00231,0.889,0.151,0.899,154.177,190160.0,4,10
3808,77.0,0.617,0.451,7.0,-9.323,1,0.0584,0.627,0.00392,0.267,0.487,127.923,159375.0,4,9
2085,84.0,0.548,0.847,1.0,-3.237,1,0.186,0.0622,0.00392,0.0816,0.1,171.447,297787.0,4,5
1208,52.0,0.442,0.937,7.0,-6.693,0,0.0723,0.00368,0.000116,0.0814,0.444,75.034,217815.0,4,10
7588,54.0,0.521,0.855,9.0,-3.348,1,0.0686,0.0223,5.54e-06,0.0869,0.257,158.744,187133.0,4,1
5471,41.0,0.684,0.864,1.0,-5.081,0,0.227,0.0668,0.00392,0.358,0.657,100.624,226067.0,4,5
3362,45.0,0.674,0.552,9.0,-9.904,1,0.04,0.23,0.00392,0.274,0.787,127.313,3.379783333,4,4
2193,47.0,0.797,0.509,10.0,-9.193,0,0.0418,0.653,0.000382,0.114,0.612,97.997,161633.0,4,9
2229,27.0,0.795,0.653,1.0,-7.862,1,0.0684,0.0869,0.0802,0.11,0.749,109.018,167339.0,4,9
6066,42.0,0.427,0.666,6.0,-8.276,1,0.0318,0.0211,0.000557,0.203,0.526,164.96,214475.0,4,6
6582,40.0,0.858,0.16,7.0,-12.982,0,0.0532,0.8,6.08e-06,0.0901,0.574,110.078,248591.0,4,2
1122,53.0,0.154,0.972,7.0,-3.624,1,0.111,0.000904,0.225,0.368,0.225,205.478,192920.0,4,10
6413,44.0,0.707,0.704,5.0,-8.159,1,0.0416,0.658,0.097,0.0799,0.138,134.007,252537.0,4,6
464,32.0,0.507,0.668,6.0,-4.934,0,0.0309,0.668,0.00392,0.0585,0.805,95.367,4.629333333,4,3
2735,32.0,0.391,0.628,9.0,-6.874,1,0.0394,0.545,1.09e-05,0.185,0.155,159.91,257050.0,4,9
7542,38.0,0.507,0.44,11.0,-8.975,1,0.043,0.356,0.829,0.103,0.416,169.474,3.9906,4,0
1135,29.0,0.32,0.0846,9.0,-9.769,1,0.035,0.852,0.00392,0.119,0.122,79.094,3.83155,4,0
6289,29.0,0.442,0.61,9.0,-9.986,0,0.0581,0.0392,0.88,0.173,0.413,140.43,208893.0,4,10
1364,34.0,0.668,0.976,2.0,-2.713,1,0.0883,0.0535,0.147,0.0782,0.765,95.886,252667.0,4,8
634,34.0,0.267,0.738,9.0,-5.541,1,0.0464,0.0419,1.35e-06,0.0812,0.488,161.09,193067.0,4,2
2623,55.0,0.697,0.919,7.0,-6.174,1,0.029,0.00694,0.0621,0.203,0.943,118.341,256400.0,4,1
6796,34.0,0.482,0.368,2.0,-13.35,1,0.307,0.344,1.75e-05,0.0489,0.62,197.807,203907.0,4,6
2895,46.0,0.721,0.62,9.0,-9.775,1,0.0326,0.379,4.31e-05,0.344,0.644,118.696,172827.0,4,2
1445,27.0,0.331,0.808,2.0,-9.89,1,0.0686,0.115,2.52e-05,0.876,0.641,117.038,414240.0,3,10
4457,41.0,0.583,0.143,6.0,-15.786,1,0.148,0.676,2.84e-05,0.117,0.533,156.009,371496.0,3,2
4069,37.0,0.566,0.659,6.0,-6.157,0,0.0329,0.00232,0.0637,0.0923,0.319,122.005,298847.0,4,10
4989,39.0,0.505,0.954,5.0,-4.276,0,0.033,0.000395,0.00745,0.421,0.616,149.997,211294.0,4,8
1817,76.0,0.695,0.876,3.0,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213.0,4,8
7592,3.0,0.466,0.257,9.0,-13.707,0,0.036,0.673,0.000245,0.0957,0.397,107.296,255560.0,4,6
1658,44.0,0.497,0.675,2.0,-7.442,1,0.0332,0.0035,0.000367,0.219,0.338,79.965,208587.0,4,6
5426,19.0,0.349,0.672,7.0,-7.927,1,0.0463,0.373,0.000254,0.981,0.593,85.478,289160.0,3,10
5045,53.0,0.598,0.906,7.0,-3.435,1,0.0447,0.00931,3.95e-05,0.16,0.525,97.007,172280.0,4,10
5682,7.0,0.44,0.576,2.0,-10.884,1,0.0636,0.808,0.881,0.316,0.693,133.83,2.0266,3,3
5005,30.0,0.445,0.995,6.0,-3.79,1,0.134,0.00209,0.000214,0.228,0.0363,129.971,240000.0,4,8
625,15.0,0.416,0.412,11.0,-10.983,1,0.0486,0.927,2.37e-05,0.11,0.285,125.544,210667.0,4,9
2805,36.0,0.583,0.532,5.0,-5.762,0,0.0558,0.212,0.00256,0.0695,0.724,184.111,207991.0,4,2
1024,40.0,0.555,0.933,11.0,-6.287,0,0.118,0.437,0.307,0.267,0.616,97.878,184827.0,4,2
3576,49.0,0.848,0.743,1.0,-7.095,0,0.0804,0.362,0.0014,0.102,0.706,100.036,194400.0,4,9
6558,64.0,0.609,0.674,9.0,-6.506,0,0.0355,0.00378,0.000302,0.129,0.743,127.541,246307.0,4,6
7061,54.0,0.705,0.563,10.0,-8.387,0,0.27,0.132,0.00392,0.107,0.578,132.985,187669.0,4,5
5641,66.0,0.446,0.778,7.0,-4.774,1,0.173,0.000201,0.662,0.0492,0.683,94.508,209480.0,4,10
